id,byear,H1a,pre-industrialized society,political event,personal youth,anti-europe,pre-industrialized society,nationalism,solidar society,pre-polarized society,colonialism,sports event
R_pQQImdR3v3M7re9,1975,,NA,,,,,,,,,
R_pRENxHd7NEUvz6V,1968,De tijden van Hans Wiegel.,solidar society,1,0,0,0,0,1,0,0,0
R_PRNQCOcN7qMnkg9,1952,de jaren 70/80,personal youth,,1,0,0,0,1,0,0,0
R_PSxDxnUOFakxkwV,1980,"Tijd zonder sociale media, mobiele telefonie, tv zonder talkshows en zonder reality programma's",personal youth,,0,0,0,0,0,1,0,0
R_pT8ReLRYF7UMuaZ,1990,Ik verlang niet terug naar een specifiek moment.,NA,,,,,,,,,
R_PU1MY8vRvwihlXb,1965,De tijd van voor corona,pre-polarized society,,0,0,0,0,0,1,0,0
R_PuCUhzw3Wdpp0hX,1969,,NA,,,,,,,,,
R_puFqU2sPOqdQe1r,1999,"Naar een tijd waar er nog voor andere wegen gekozen kon worden met betrekking tot uitstoot, klimaat en overconsumtie",pre-industrialized society,,0,0,1,0,0,0,0,0
R_Pvaoq2dcLqUAVfr,1962,jaren zeventig,personal youth,,1,0,0,0,1,0,0,0
R_PvtX98EuoXikSY1,1940,start d66,personal youth,1,1,0,0,0,0,0,0,0
R_PXL7wC0SwBZ2Hnz,1943,"Ik richt me o de toekomst.
Ik heb het  in mijn hele verleden altijd goed gehad , ik kan niet kiezen.",NA,,,,,,,,,
R_pyM6o69FTlfgZ69,1967,1517,pre-industrialized society,,0,0,1,0,0,0,0,0
R_pypP2Zhe5sszz2h,1953,Toen er minder politieke partijen waren en Nederland meer linkse was.,pre-polarized society,,0,0,0,0,0,1,0,0
R_PYUp1ktsHPnmukh,1954,De toekomst,NA,,,,,,,,,
R_Q08DM42PDrVszXr,1953,We kunnen beter de bestaande problemen tackelen,NA,,,,,,,,,
R_Q0nftaZda7lsqqZ,1965,"Jaren 60-70 in vorige eeuw, opbouwfase en hoop voordat van alles misliep (klimaat, egoisme/individualisme, consumentisme, politieke impasses met enorme budgettaire uitdagingen)",solidar society,,1,0,0,0,1,1,0,0
R_Q4T0E5PfPJMlCRr,1948,"volgens mij is regeren voor uit zien en dat gebeurt niet of nauwelijks in de politiek, er wordt te veel gekeken naar de waan van de dag en het is pappen en nathouden.",NA,,,,,,,,,
R_Q6798oWSDHPcO2d,1939,"geen , vooruit kijken is de leus",NA,,,,,,,,,
R_Qb5Z8yobcOV0Q7L,1994,2019,personal youth,,1,0,0,0,0,1,0,0
R_qC08Nu3ErmmhePn,1973,De jaren 90. De pauze van de geschiedenis,pre-polarized society,,0,0,0,0,0,1,0,0
R_qCSockdsXXTyxKp,2001,"Geen enkele, ik ben te jong en het verleden werkt toch al door in het nu.",NA,,,,,,,,,
R_QhnKSbu2LFCqpkl,1999,Toen de badisbeurs nog niet afgeschaft was en er nog geen sprake was van het studentenleenstelsel,solidar society,,0,0,0,0,1,0,0,0
R_qIRZaVeilL6HI9X,1980,1990 - 2010,personal youth,,1,0,0,0,0,1,0,0
R_qIY4SmxEs3Fm0VP,1980,"Alles is mooi aan de geschiedenis die ik heb meegemaakt van 1980 /2020..
Corona en de oorlog in Oekraïne hebben de wereld veranderd.",pre-polarized society,,0,0,0,0,0,1,0,0
R_qIz7SrLsBmaCBZT,1960,Tijdperk voor 9/11,pre-polarized society,1,0,0,0,0,0,1,0,0
R_Qj3MpDcEMSubKkF,1954,het stenen tijdperk,pre-industrialized society,,0,0,1,0,0,0,0,0
R_qL4i2QZORT8ve1z,1947,jaren 70. Den Uyl en zijn bevlogenheid,solidar society,,0,0,0,0,1,0,0,0
R_QmKWLiEmKAqPJQJ,1972,"Toen volksvertegenwoordigers nog bezig waren het volk vertegenwoordigde, de politie niet voor het kabinet maar het volk werkte, er geen illegale kabinets instanties opgericht werden die de gehele rechtsspraak en grondrechten aan hun laars lappen en zonder bevoegdheden en toetsing door een Rechtercommissaris zelf besloten om de gehele bevolking hun briefgeheim, hun privacy, en vrijheid van meningsuiting te schenden, de Trias Politica niet stelselmatig door kabinetsministers ondermijnd werd dus de democratie nog beschermd was en de taak om de gezondheid, woonrecht ed nog daadwerkelijk beschermd werden de hoofdtaak van de regering en niet de code van Neurenberg schenden en artsen die hun eed serieus nemen niet vervolgd werden met dreigbrieven van de toenmalige minister van VWS",pre-polarized society,,0,0,0,0,0,1,0,0
R_Qn1CtJZPJdOq3RL,1939,Minder politieke partijen svp een kiesdrempel,pre-polarized society,,0,0,0,0,0,1,0,0
R_qPzXqFv0IsmL8Nr,1969,De val van de Muur. Het had daarna beter kunnen gaan.,solidar society,,0,0,0,0,1,1,0,0
R_qQjfdnpOhIJZQNH,1975,De wederopbouw na WO2.,solidar society,,0,0,0,0,1,0,0,0
R_qwGNwjJir105KdH,1994,"Nvt, laten we vooruit kijken",NA,,,,,,,,,
R_qwOy2dGXzzapDpv,1981,Voor sociale media,personal youth,,0,0,0,0,0,1,0,0
R_qy0W4ucz2QsZyvv,1977,De vrijheid van jaren 80. Toen blote borstel nog gewoon op tv konden. Nu te veel regels en te weinig vrijheden.,personal youth,,1,0,0,0,1,1,0,0
R_R3jSlylOf0RJRBf,1970,Europees kampioenschap 1988. Toen leek er een enorme verbondenheid tussen mensen.,nationalism,,0,0,0,1,0,1,0,1
R_r6LrM9bfal8CUVz,1948,Geen enkele,NA,,,,,,,,,
R_r8T9ZHyRvll3IwV,1994,,NA,,,,,,,,,
R_RagLCNoksX4LJXr,1988,Geen.,NA,,,,,,,,,
R_RbklYipSLL9vojf,1960,,NA,,,,,,,,,
R_RCTNpLL5DzQPLSF,1997,Nostalgie is nutteloos,NA,,,,,,,,,
R_reiyqWuxtzBQPaV,1986,Dat de sociaal Democraten de grootste/ 1 van de grootste partijen waren. De tijd voor de moord op Pim fortuin,pre-polarized society,,0,0,0,0,0,1,0,0
R_RFChBFeibCDEaBP,1953,onzinnige vraag,NA,,,,,,,,,
R_RgnY2Pdv94xc2zf,1964,invoering van de zomertijd,NA,,,,,,,,,
R_riDwxjIIFcWgI3T,1947,,NA,,,,,,,,,
R_RJDvojczmQBmP2p,2000,Weet ik niet,NA,,,,,,,,,
R_rjQlbd8NxoDVK1z,1946,Geen enkel,NA,,,,,,,,,
R_RjZxPuihIC9ND8J,2003,Geen.,NA,,,,,,,,,
R_rkVf0c4BlDLMqw9,1959,De tijd voor COVID,pre-polarized society,,0,0,0,0,0,1,0,0
R_rl1Oa62t7cjzgid,1950,"Geen, altijd vooruit kijken. Vroeger was niet alles beter!",NA,,,,,,,,,
R_RnpQoKEAjU2yZjz,1952,Geen mening,NA,,,,,,,,,
R_RPlJIH2bjU4vHu9,1999,,NA,,,,,,,,,
R_RPoRtvY7DefudEt,1956,De jaren 60,personal youth,,1,0,0,0,1,0,0,0
R_Rq6TZaMOkZcUEmJ,1972,Adam en Eva,pre-industrialized society,,0,0,1,0,0,0,0,0
R_RQygZXbqdvJQ97r,1967,Jaren 80,personal youth,,1,0,0,0,1,0,0,0
R_RRfQ0PMg7HpSAjn,1952,,NA,,,,,,,,,
R_rrS7PzfDA48Bwjf,1946,Opbouw na de 2e WO,solidar society,,1,0,0,0,1,0,0,0
R_RUoH8NpIG4Ri3jr,1978,"Jaren 80-90; meer creativiteit en positiviteit, terwijl het toen ook politiek onrustig was in buitenland en binnenland",personal youth,,1,0,0,0,0,1,0,0
R_RVpO19wLoL9vrk5,1952,"Geen, ik heb het nu prima naar mijn zin.",NA,,,,,,,,,
R_Rz69VvscKaFY6yZ,1960,,NA,,,,,,,,,
R_s5mqzo207EHqM8N,2002,,NA,,,,,,,,,
R_s5pEbEWpXEAFxrX,1956,De jaren zeventig,personal youth,,1,0,0,0,1,0,0,0
R_s5seJs7FRbp3xSh,1958,Mijn eerste keer,personal youth,,1,0,0,0,0,0,0,0
R_saKcnphRxE66lhv,1990,"Qua huizenmarkt de boomer generatie nu gewoon niet te doen om een fijn huis te kopen en dan heb ik het zelfs nog hartstikke goed. Maar als ik kijk naar uberhaupt waarden, innovatie vooruitgang en acceptatie de tijd vlak voor corona. Tijdens en na corona teveel polarisatie",pre-polarized society,,0,0,0,0,1,1,0,0
R_SBmAAiFf9ngawTv,1958,70er jaren,personal youth,,1,0,0,0,1,0,0,0
R_sbrg9yCkw9mebXX,1977,,NA,,,,,,,,,
R_sBzqFdMphbES4Gl,1940,geboorte van mijn eerste kleinkind,personal youth,,1,0,0,0,0,0,0,0
R_sFD1uSvNrIZeFQB,1949,geen,NA,,,,,,,,,
R_SH8gppuBcAAYBDr,1968,De ijstijd,pre-industrialized society,,0,0,1,0,0,0,0,0
R_shVP5xcM0A3Mys1,1966,De jaren negentig.,pre-polarized society,,0,0,0,0,0,1,0,0
R_SJiP2KV8efJIcSJ,1987,1995,personal youth,,1,0,0,0,0,1,0,0
R_skacgAH0bljL5Yd,1990,,NA,,,,,,,,,
R_sLkWPPZBNShqPeh,1971,Ik verlang naar de tijd toen ons leven nog niet door chatbots en andere digitale constructies werd geregeerd en mensen elkaar nog aankeken op straat. Ik vind die toenemende afhankelijkheid van digitale oplossingen zorgwekkend. En dan verwijs ik naar een interview met S. Hawking in 2016... We raken massaal de weg kwijt. En elkaar.,pre-industrialized society,,0,0,1,0,0,1,0,0
R_sLPQVDl6i2F61od,1965,Geen,NA,,,,,,,,,
R_sM4uyAb9H0aT8xX,1959,Val van het ijzeren gordijn.,solidar society,,0,0,0,0,1,1,0,0
R_sn7Q9OB0RRiXQAh,1954,"Naar tijd dat mensen met respect met elkaar omgingen, ook al zijn ze het niet met elkaar eens",pre-polarized society,,0,0,0,0,1,1,0,0
R_snvZlHivPNrEtXP,1957,Ca. 1960 - 1980,personal youth,,1,0,0,0,1,0,0,0
R_so3OUgirK4bvM2d,1990,De tijd voor Facebook e.d. De meesten kunnen niet met social media omgaan. Dit heeft voor veel polarisatie gezorgd. Ik mis de tijd dat mensen een mening voor zichzelf konden houden. Tegenwoordig lijkt er meer geluisterd te worden naar de persoon die het hardst roept ipv de mening van de meerderheid.,pre-polarized society,,0,0,0,0,0,1,0,0
R_SP5cvoZCjG678Ih,1973,Ik kijk liever uit naar de toekomst,NA,,,,,,,,,
R_SQa4s7TO9wvcyK5,1971,Flowerpower,solidar society,,1,0,0,0,1,0,0,0
R_sRnQbYTY5mVgcbn,1995,"Toen er nog geen woningtekort was, en studeren nog werd vergoed. Nu betwijfel ik sterk of sommige nu financieel er uitendelijk op redelijke termijn wel echt op vooruit gaan.",solidar society,,0,0,0,0,1,0,0,0
R_sRp2iQf86g2063f,1965,7 jaar geleden,pre-polarized society,,0,0,0,0,0,1,0,0
R_sS9RYOEe9afGmv7,1998,Elfstedentocht.,nationalism,,0,0,0,1,0,0,0,1
R_sTErbJiTNiXnSxP,1962,,NA,,,,,,,,,
R_sTjNocpk5hQxhZv,1971,Waarin normen en waarden nog van toepassing zijn en men respect heeft voor anderen.,solidar society,,0,0,0,0,1,1,0,0
R_sUwO5jI0ErMUrG9,1962,De Paarse jaren.,pre-polarized society,,0,0,0,0,0,1,0,0
R_SVGVJa01zFX87EB,1988,De maya tijd,pre-industrialized society,,0,0,1,0,0,0,0,0
R_SVr6lpcA55seSYN,1963,De jaren 80,personal youth,,1,0,0,0,1,0,0,0
R_SWbj8QY4WqdKQFz,1991,"Geen idee,  te brede vraag?",NA,,,,,,,,,
R_sXqyhDi8d0YIq65,1932,,NA,,,,,,,,,
R_sYhnAfxUOzk9a13,1951,"Geen, rare vraag",NA,,,,,,,,,
R_sz36u1QA9xqzQkN,1998,,NA,,,,,,,,,
R_SZc1ym2lGi8Uzmx,1945,"naoorlogse jaren, wederopbouw",solidar society,,1,0,0,0,1,0,0,0
R_szewHHL9WPTyntv,1949,,NA,,,,,,,,,
R_SZVd7lFvNVip1XX,1967,Voor rutte,personal youth,1,0,0,0,0,0,1,0,0
R_szYZ16LV9iIwgBb,1952,Geen moment,NA,,,,,,,,,
R_T0gxFOzUWG469NL,1955,,NA,,,,,,,,,
R_T5ZeE6x1CPfHSXD,1974,vrijlating van Nelson Mandela,pre-polarized society,,0,0,0,0,1,1,0,0
R_Tbk6wly2LOCi3O9,1951,auto loze zondag,personal youth,,1,0,0,0,0,0,0,0
R_tDvcjT5uvjfk9jj,1993,"Die vraag is lastig, voor de planeet zou ik zeggen voordat de mensheid bestaat. Iets recenter zou ik zeggen de Romeinse tijd onzer Augustus.",pre-industrialized society,,0,0,1,0,0,0,0,0
R_tGl6ePLrUqIgZBn,1946,afschaffing apartheid,solidar society,,0,0,0,0,1,1,0,0
R_tKEfGieyIMTCKzf,1959,"De tijd van de EEG, zonder schengen ieder zijn eigen landsgrenzen!!",nationalism,,0,1,0,1,0,0,0,0
R_tMWRGnIj7cKJft7,1965,"Geen, ieder probleem moet je aanpakken als het zich voordoet maar ik vind het nu een moeilijke en onrustige tijd",NA ,,,,,,,,,
R_Tn0D6FZx0plj95f,1945,Toen de pvv erin zat,nationalism,,0,0,0,1,0,0,0,0
R_Tu2QjPENzAznJDz,1970,Ik verlang niet terug naar de geschiedenis. Ik zou kunnen verlangen naar de jaren dat we de klimaatcrisis nog echt hadden kunnen voorkomen....,NA,,,,,,,,,
R_TucUYk0Vsy0DLEd,1966,De gulden,anti-europe,,0,1,0,1,0,0,0,0
R_TvclJO46tutUQh3,1946,naar de saamhorigheid na 2e wereldoorloog jaren 50-60,solidar society,,1,0,0,0,1,0,0,0
R_u2mr8yoxJEfLErv,1972,De jaren 1990,personal youth,,1,0,0,0,0,1,0,0
R_u3TFEY9HUAEQC4h,1938,de demonstratie tegen de kernwapens,solidar society,1,0,0,0,0,1,0,0,0
R_U9I7IfRmOwByxGh,1946,"Naar de jaren 2000 tot 2016 - net voor, tijdens en net na mijn promotieonderzoek. De wereld leek toen rustiger dan nu.",pre-polarized society,,0,0,0,0,0,1,0,0
R_UDDMjMDnbyAsls5,1985,,NA,,,,,,,,,
R_udKi1Wd9OD37MM9,1954,1980,solidar society,,0,0,0,0,1,0,0,0
R_ueM93wr35suF9v3,1936,zou ik niet weten,NA,,,,,,,,,
R_UflCcsRVnHUe2TT,1981,,NA,,,,,,,,,
R_ukQBXhTHbBmLpLP,1936,Naar geen enkel moment. De geschiedenis is een aaneenschakeling van falen van de mensheid om in vrede met elkaar te genieten van de schoonheid van de schepping.,NA,,,,,,,,,
R_ukXW9kT1snpinHr,1958,Geen,NA,,,,,,,,,
R_UL3A4LgJWh4Srf3,1963,Grote demonstraties tegen de kruisraketten in de jaren 80,personal youth,,1,0,0,0,1,0,0,0
R_UmtUJS3d63TxOvL,1963,Toen er nog geen mensen waren.,pre-industrialized society,,0,0,1,0,0,0,0,0
R_UmW5e6YDHYiCL8B,1992,Geen,NA,,,,,,,,,
R_UMYtugTe6SmsfRL,1974,Geen idee,NA,,,,,,,,,
R_UN00M3OblbX9hD3,1985,,NA,,,,,,,,,
R_UPJntOrzG7ZdFhT,1943,"Jaren 90, 
",pre-polarized society,,0,0,0,0,0,1,0,0
R_UQiqIl2QalVbNvz,1959,"Naar mijn jeugd , toen de mensen nog normaal waren , de politiek je niet bedroog en beloog en kids werden opgevoed , toen er nog geen linkse woke bestond en Sinterklaas gewoon met zwarte pieten en een man een man was en een vrouw een vrouw was",personal youth,,1,0,0,1,1,1,0,0
R_urZUppZmAWbL5yV,1965,De tijd van Pim Fortuyn,nationalism,,0,0,0,1,0,0,0,0
R_us2udCSxSYGGpKF,1973,,NA,,,,,,,,,
R_USkRmyqKgUJSTiF,1956,,NA,,,,,,,,,
R_usP5tKIDTqVQ4z7,1946,De geboorte van mijn kinderen,personal youth,,1,0,0,0,0,0,0,0
R_UuWiCpF3NlIrfpL,1969,Jaren 90,personal youth,,0,0,0,0,0,1,0,0
R_UVJegonkgmZBc5P,1980,Voor de oorlog tussen Rusland en Oekraïne,pre-polarized society,,0,0,0,0,0,1,0,0
R_uw8vXOiMjjXxy3T,2004,"zestiger jaren, toen veel mogelijk was en nauwelijks polarisatie",pre-polarized society,,0,0,0,0,1,1,0,0
R_UWlkIEv2dBLNjK9,1968,"Naar de rust die er was, daar bedoel ik vooral weinig vliegverkeer mee.",pre-industrialized society,,0,0,1,0,0,0,0,0
R_uwSOB9K5gZtxMJP,1948,de jaren 1960,personal youth,,1,0,0,0,1,0,0,0
R_uyb1RA9Ac0QHghX,2000,,NA,,,,,,,,,
R_UYeHTfJXegSBKHD,1952,Rond 2000,pre-polarized society,,0,0,0,0,0,1,0,0
R_UyIbxjFfWxkNEhH,1946,De jaren 1960/1970,personal youth,,1,0,0,0,1,0,0,0
R_Uz3MyrJDjcjoI6J,1969,,NA,,,,,,,,,
R_uz9juu3Mrd6wcEx,2001,De jaren '60 van de vorige eeuw,solidar society,,0,0,0,0,1,0,0,0
R_V50QBB1sCvW245b,1987,Geen,NA,,,,,,,,,
R_vCBjFrx8oZNBEYh,1962,Jaren ‘60-‘70. Doe maar gewoon.,personal youth,,1,0,0,0,1,0,0,0
R_vcOq0yV9NYRmmCl,1962,Jaren 70,personal youth,,1,0,0,0,1,0,0,0
R_vD0d1ak5WauDJTj,1953,"Geen, ik probeer mijn hoop en vertrouwen in de toekomst te behouden",NA,,,,,,,,,
R_vdeWagUr6S5DSCt,1981,"Het tijdperk voor sociale media - zonder Facebook, Twitter e.d. was er naar mijn gevoel veel minder polarisatie, en ook minder gelegenheid voor het verspreiden van complotheorien en andere propaganda.",pre-polarized society,,0,0,0,0,0,1,0,0
R_veIYpTHPpGnqKM9,1954,geen,NA,,,,,,,,,
R_vJOM8h3KsCGWDAt,1967,Geen enkel,NA,,,,,,,,,
R_vJr4p22MZ933HaN,1954,Geen,NA,,,,,,,,,
R_VKinVREHXxrLyYp,1960,"Geen, vroeger was niet beter of slechter dan nu",NA,,,,,,,,,
R_VKjVGeJlRMnl6oh,1992,Weet ik niet.,NA,,,,,,,,,
R_VO6LinXUuiUFiMx,1951,Geen moment.,NA,,,,,,,,,
R_VPTfpHsJfQvpIg9,1996,Nergens,NA,,,,,,,,,
R_vq6hiqCFWOLQGMF,1977,De jaren tachtig,personal youth,,1,0,0,0,1,0,0,0
R_vSv9sC8mn12KLyV,1971,Geen enkel moment,NA,,,,,,,,,
R_vTBPF8pu7wDKqyt,1980,Geen angst bij grote hoeveelheid mensen,personal youth,,0,0,0,0,0,1,0,0
R_vTxVM6suU0ORVpn,1971,De jaren negentig. Stabiliteit in het Midden Oosten.,pre-polarized society,,0,0,0,0,0,1,0,0
R_vxJD3nNVihgVPQ5,1955,1 Nederland,solidar society,,0,0,0,1,1,1,0,0
R_VXqAxeAHrefAGv7,1989,,NA,,,,,,,,,
R_W0db7n7hrlS9NJv,1957,Niet moeten vooruit kijken,NA,,,,,,,,,
R_w5lBZ7L0BiRpymt,1948,geen,NA,,,,,,,,,
R_w63OAxBeQezFzjP,1966,Jaren 70,personal youth,,1,0,0,0,1,0,0,0
R_W6EzUR87u2VEg4V,1989,Geen,NA,,,,,,,,,
R_w7wmIRwDluurNvP,1976,geen specifiek moment,NA,,,,,,,,,
R_W9Amd8CtbbR7JAt,2000,toen ik nog geen idee had hoe kut en corrupt deze wereld is,personal youth,,1,0,0,0,0,1,0,0
R_W9uxvghgx5HaCEV,2004,Voor dat ik geboren was,personal youth,,1,0,0,0,0,0,0,0
R_WB7lHpZBdMx3BSx,1988,,NA,,,,,,,,,
R_WBAm59iSb3sZlNn,1972,Nvt,NA,,,,,,,,,
R_WdjxTayZGOlU1tD,1954,? Denk dat dat nog moet gebeuren?,NA,,,,,,,,,
R_WeSbP4sEbMhds2J,1963,"Jaren 60/70, was niet ideaal maar mensen stonden elkaar in ons land niet naar het leven",personal youth,,1,0,0,0,1,0,0,0
R_WflqjJlxSIqSgjT,1974,Jaren 90,personal youth,,1,0,0,0,0,1,0,0
R_WlCSfiDpX0Vt4qZ,1974,1880-1939,pre-industrialized society,,0,0,1,0,0,0,0,0
R_wLElzwOcQPvjjdn,1966,geen,NA,,,,,,,,,
R_wLGB1uKwzmMwb9D,2003,Dat alles nog niet zo duur was.,solidar society,,0,0,0,0,1,0,0,0
R_wLT4fqKxhC2r4Od,1948,De tijd van hippies en provo's (jaren 60 en 70),personal youth,,1,0,0,0,1,0,0,0
R_wMrf4oWGyhwKd1v,1964,Paars 1,pre-polarized society,,0,0,0,0,0,1,0,0
R_wNMrQu2x2aQJtip,1943,De jaren '50 - '60,personal youth,,1,0,0,0,1,0,0,0
R_WoG5rmST5xiaUG5,1953,Geen,NA,,,,,,,,,
R_WpM7g6hoBXHMvNn,1995,-,NA,,,,,,,,,
R_Wqby60272OonSO5,1963,"De jaren '70.
Naast dat ik toen jonger was en misschien naïever, heb ik het gevoel dat alles duidelijker was, simpeler. Mensen waren vriendelijker en er was nog een grote mate van respect voor elkaar en de samenleving.",personal youth,,1,0,0,0,1,1,0,0
R_Wrsf5ynzPlbg2f7,1957,geen,NA,,,,,,,,,
R_wT8YkiXzbhvk4Fj,1964,Eind jaren 70,personal youth,,1,0,0,0,1,0,0,0
R_WvSpkmrfcU6PL21,2000,,NA,,,,,,,,,
R_WwiP9Z4aaWLjIC5,1976,Jaren 90 genoeg werk huizen en geen bankencrisis,personal youth,,1,0,0,0,0,1,0,0
R_wZfqJOBfglaTUo9,1964,Jaren 70-80,personal youth,,1,0,0,0,1,0,0,0
R_x5T170wSWYkecqR,1997,Geen,NA,,,,,,,,,
R_x5XXvG6diJ7PhgB,1995,Geen,NA,,,,,,,,,
R_x6f4RdUnNKCq5od,1996,Ik verlang naar een toekomst waar de arbeiders collectief bezit hebben van de productiemiddelen.,NA,,,,,,,,,
R_xA6q7pWnNm0p8BP,1976,De prehistorie. Mogelijk had de mens zich op een andere manier kunnen ontwikkelen wat ten goede gekomen was van de natuur.,pre-industrialized society,,0,0,1,0,0,0,0,0
R_XERcbknf9RrmkJH,1954,jaren 70 en 80,personal youth,,1,0,0,0,1,0,0,0
R_xfI7xxwtGZlM2SR,1993,(Eind) jaren 90,personal youth,,1,0,0,0,0,1,0,0
R_xfl3kup9i0W8qYN,1998,,NA,,,,,,,,,
R_xFXjb96IHoBYYGR,2002,Nu,NA,,,,,,,,,
R_xGcqxW2XYMWuIrn,2001,Europa in de 18e eeuw,pre-industrialized society,,0,0,1,0,0,0,0,0
R_XgE93nyjquy0T17,1974,1996,personal youth,,1,0,0,0,0,1,0,0
R_XGQD5I6p9T7XPKp,1953,Saamhorigheid b.v bij wedstrijden,solidar society,,0,0,0,0,1,0,0,0
R_XHgRnf9Qr6hRR17,2003,,NA,,,,,,,,,
R_XhQFXgERUlw92EN,1962,Verkiezingen tweede kamer toen fortuin nog leefde,nationalism,1,0,0,0,1,0,0,0,0
R_XiHdhRDWE2imkBb,1954,Gouden Eeuw,colonialism,,0,0,1,1,0,0,1,0
R_Xk5bu8mizEK8ewF,1963,"Ik verlang terug naar een jaar of 20 terug denk ik, omdat het toen een stuk minder polariserend was.",pre-polarized society,,0,0,0,0,0,1,0,0
R_xlWHl4nT78wVLyh,1950,"periode 1968-1975, tijd van - voor mij - grote verwachtingen en nieuwe ervaringen, een tijd van ontdekken, hoewel langzamerhand veel negatieve gevolgen van die tijd duidelijk geworden zijn",personal youth,,1,0,0,0,0,0,0,0
R_xlWkQHjBibXb7qx,1984,Naar 1999-2002.,personal youth,,1,0,0,0,0,1,0,0
R_xn0pGHSrRhprJqF,1974,"De jaren 90, net voor het digitale tijdperk",pre-polarized society,,0,0,0,0,0,1,0,0
R_XNhJXVcswHEYigp,1952,jaren zestig,personal youth,,1,0,0,0,1,0,0,0
R_XO1JqLY6BaFURVf,1952,nooit in verdiept geen idee,NA,,,,,,,,,
R_xoz0LALp69PNgUF,1946,,NA,,,,,,,,,
R_Xpj7XD5ApBGypwJ,1951,,NA,,,,,,,,,
R_xrYNM6TMK9aV2hz,1986,Ik kijk liever vooruit! Het moment dat we er meer balans is tussen mens en natuur en mensen onderling,NA,,,,,,,,,
R_XtgAMkN8jTK6Cul,1980,Elfstedentocht,nationalism,,0,0,0,1,0,0,0,1
R_XU30nUUim9gSTsJ,1953,"Niet, we leven nu. De jaren 60 waren mijn roots, daar denk ik nog weleens aan.",personal youth,,1,0,0,0,0,0,0,0
R_Xv8oE286kCKVkfT,1941,"Jaren 70 zo ongeveer toen de marktwerking nog niet alles bepalend was en egoïsme polarisatie
nog niet dominant was",pre-polarized society,,0,0,0,0,0,1,0,0
R_XvN9geQAp1DRytb,1962,Mijn eerste salaris...,personal youth,,1,0,0,0,0,0,0,0
R_XYqyiAus0MnWBGx,1960,Geen idee. Ik leef nu. En zou liever naar voren willen kijken. Als ik wat zou moeten invullen dan zou het de periode voor de industriële revolutie zijn.,pre-industrialized society,,0,0,1,0,0,0,0,0
R_XzwFkz9yZqMH6Ip,1943,Zestiger jaren,personal youth,,1,0,0,0,1,0,0,0
R_Y3sXH4i6Cyj8C77,2002,,NA,,,,,,,,,
R_Y5Fbf1zmLeoVy13,1954,Den Uijl...,solidar society,1,0,0,0,0,1,0,0,0
R_Y95uniP0w4JEqJz,1955,,NA,,,,,,,,,
R_Y9LLz8nuPyhDcwV,1974,Eind jaren 80 begin jaren 90.,personal youth,,1,0,0,0,0,1,0,0
R_YboXo9XCsXH4OqZ,1959,"Ik kijk liever naar de toekomst, vroeger was niet alles beter",NA,,,,,,,,,
R_yDtyOsPOUgjwb8R,2001,De zomer van 2018,personal youth,,1,0,0,0,0,1,0,0
R_yEAO78q43uUVClr,1993,Het moment waarin huizen nog betaalbaar waren.,solidar society,,0,0,0,0,1,0,0,0
R_yEeaUqhCXDmLYfD,1987,Jaren 90,personal youth,,1,0,0,0,0,1,0,0
R_yEfEFiFUD9YagG5,1996,,NA,,,,,,,,,
R_yEM3G4MI2pyIKI1,1961,Gewoon een jaar of veertig terug,personal youth,,1,0,0,0,1,1,0,0
R_yF0X3yapG2Syau5,1953,"Haha. Wat een vraag. Moet ik deze serieus beantwoorden?
…",NA,,,,,,,,,
R_yHARECaW9AXskeZ,1988,,NA,,,,,,,,,
R_yHIOrDimpDnbbfX,1985,Jaren negentig,personal youth,,1,0,0,0,0,1,0,0
R_yHZtvVJfNJGo4Tv,1961,Stoppen immigrantenstroon denk eerst aan de Nederlanders die het moeilijk hebben maar niet ten koste van de andere nederlanders,nationalism,,0,0,0,1,0,0,1,0
R_yIKz3FJMTnHyp2x,1998,"Geen, ik ben nog niet zo oud en dat soort ‘vroegah was alles betah denken’ is juist waar veel mensen de mist ingaan naar mijn mening",NA,,,,,,,,,
R_yIVPQ7QEaoqLGxP,1967,naar de tijden dat iedereen kon kiezen waar & hoe te wonen,solidar society,,0,0,0,0,1,0,0,0
R_yjRgz9ikqR7ONcl,1989,"Toen er nog geen versplintering van links was en partijen met elkaar door één deur konden, met respect en vertrouwen.",pre-polarized society,,0,0,0,0,0,1,0,0
R_yjSNTxp7OZt5pkZ,1968,De jaren 90,pre-polarized society,,0,0,0,0,0,1,0,0
R_yK3NFesSxDvCxIR,1950,Val van de muur,solidar society,,0,0,0,0,1,1,0,0
R_ykAnkCL9DuUadQ5,1995,Moet dat dan?,NA,,,,,,,,,
R_ymwonjgzoHXPnwJ,2000,,NA,,,,,,,,,
R_yPDc4djylUseNhf,1971,,NA,,,,,,,,,
R_yPTJgZ5ZMZ5P4R3,1964,Jaren 90,pre-polarized society,,0,0,0,0,0,1,0,0
R_yQ0W5Nox3OHhKDL,1995,toen we nog apen waren,pre-industrialized society,,0,0,1,0,0,0,0,0
R_yqdmyuG2am4MjQt,1972,Dat stukje moet nog komen,NA,,,,,,,,,
R_YQFlwu9Au4UoXIJ,1985,Ik vind het nu belangrijker.,NA,,,,,,,,,
R_yqhp97zf9euZnd7,2000,Geen moment. Het heden is door alle wetenschappelijke vooruitgang veruit de beste tijd ooit om te leven.,NA,,,,,,,,,
